number,Inventors,cities,countries,date,year
"5,503,761"," Ashcraft, Jr.; Thomas L.",Cedar Park, TX,       August 2,1994
"5,503,761", Carr; Dale D.,Morristown, NJ,       August 2,1994
"5,503,761", Schaefer; Thomas G.,Parlin," NJ ,CA",       August 2,1994
"5,215,548", Ashcraft; Thomas L.,Scotch Plains, NJ,       December 20,1991
"5,215,548", Schilowitz; Alan M.,Highland Park, NJ,       December 20,1991
"5,215,548", Talley; Larry D.,Friendswood, TX,       December 20,1991
"5,215,548", Berlowitz; Paul J.,East Windsor,CA,       December 20,1991
"4,784,945", Ashmont; Robert S.,Farmington, CT,       October 31,1986
"4,784,945", Bibeau; Thomas C.,Windsor, CT,       October 31,1986
"4,784,945", Livaich; Anthony ,Hartford, CT,       October 31,1986
"4,784,945", McCormick; Nancy J.,Farmington," CT ,CA",       October 31,1986
"6,537,994", Ashwell; Mark Anthony ,Plainsboro, NJ,       July 12,2001
"6,537,994", Solvibile; William Ronald ,East Windsor,CA,       July 12,2001
"6,605,618", Ashwell; Mark Anthony ,Plainsboro, NJ,       July 2,2002
"6,605,618", Solvibile; William Ronald ,Bridgewater, NJ,       July 2,2002
"6,605,618", Molinari; Albert John ,Princeton," NJ ,CA",       July 2,2002
"6,451,814", Ashwell; Mark Anthony ,Plainsboro, NJ,       July 12,2001
"6,451,814", Solvibile; William Ronald ,Bridgewater, NJ,       July 12,2001
"6,451,814", Molinari; Albert John ,Princeton," NJ ,CA",       July 12,2001
"5,235,066", Askin; David ,Edison, NJ,       February 19,1992
"5,235,066", Joe; Daisy ,Union, NJ,       February 19,1992
"5,235,066", Volante; Ralph P.,Westfield," NJ ,CA",       February 19,1992
"4,980,466", Askin; David ,Edison, NJ,       October 26,1989
"4,980,466", Jones; Todd K.,Edison, NJ,       October 26,1989
"4,980,466", Reamer; Robert A.,Bloomfield, NJ,       October 26,1989
"4,980,466", Volante; Ralph P.,Westfield," NJ ,CA",       October 26,1989
"4,920,218", Askin; David ,Edison, NJ,       September 5,1989
"4,920,218", Jones; Todd K.,Edison, NJ,       September 5,1989
"4,920,218", Reamer; Robert A.,Bloomfield, NJ,       September 5,1989
"4,920,218", Volante; Ralph P.,Westfield," NJ ,CA",       September 5,1989
"5,164,525", Askin; David ,Edison, NJ,       June 30,1989
"5,164,525", Volante; Ralph P.,Union, NJ,       June 30,1989
"5,164,525", Shinkai; Ichiro ,Westfield," NJ ,CA",       June 30,1989
"5,169,952", Askin; David ,Warren, NJ,       July 2,1991
"5,169,952", Volante; Ralph ,Matawan, NJ,       July 2,1991
"5,169,952", Shinkai; Ichiro ,Westfield," NJ ,CA",       July 2,1991
"10,233,127", Atakan; Vahit ,West Windsor,CA,18-Jan,2017
"10,173,927", Atakan; Vahit ,Piscataway, NJ,03-Aug,2015
"10,173,927", Sahu; Sadananda ,Piscataway, NJ,03-Aug,2015
"10,173,927", Ravikumar; Deepak ,Piscataway, NJ,03-Aug,2015
"10,173,927", DeCristofaro; Nicholas ,Piscataway," NJ ,CA",03-Aug,2015
"7,041,747", Attarwala; Shabbir ,Simsbury, CT,       August 18,2003
"7,041,747", Grismala; Roger J.,Enfield, CT,       August 18,2003
"7,041,747", Burdzy; Matthew P.,South WindsorCT, CT,       August 18,2003
"7,041,747", Zhu; Qinyan ,Cheshire," CT ,CA",       August 18,2003
"7,332,547", Attarwala; Shabbir ,Simsbury, CT,       December 5,2006
"7,332,547", Qinyan; Zhu ,Cheshire, CT,       December 5,2006
"7,332,547", Burdzy; Matthew P.,Sount WindsorCT," CT ,CA",       December 5,2006
"7,144,956", Attarwala; Shabbir ,Simsbury, CT,       March 1,2005
"7,144,956", Qinyan; Zhu ,Cheshire, CT,       March 1,2005
"7,144,956", Burdzy; Matthew P.,Sount WindsorCT," CT ,CA",       March 1,2005
"6,727,320", Attarwala; Shabbir ,Simsbury, CT,       January 18,2002
"6,727,320", Qinyan; Zhu ,Cheshire, CT,       January 18,2002
"6,727,320", Burdzy; Matthew P.,Sount WindsorCT," CT ,CA",       January 18,2002
"7,132,550", Attarwala; Shabbir ,Simsbury, CT,       March 1,2005
"7,132,550", Qinyan; Zhu ,Cheshire, CT,       March 1,2005
"7,132,550", Burdzy; Matthew P.,Sount WindsorCT," CT ,CA",       March 1,2005
"6,625,923", Attarwala; Shabbir ,Simsbury, CT,       January 18,2002
"6,625,923", Qinyan; Zhu ,Cheshire, CT,       January 18,2002
"6,625,923", Burdzy; Matthew P.,Sount WindsorCT," CT ,CA",       January 18,2002
"5,202,330", Atwal; Karnail ,Cranbury, NJ,       January 5,1987
"5,202,330", Rovnyak; George C.,Hopewell, NJ,       January 5,1987
"5,202,330", Kimball; Spencer D.,East Windsor,CA,       January 5,1987
"9,879,098", Auger; James A.,Airdrie, CA,19-May,2015
"9,879,098", Hulet; Craig Allan ,Calgary, CA,19-May,2015
"9,879,098", Moreton; Ross Donald ,Sarnia, CA,19-May,2015
"9,879,098", Shaw; Benjamin Milton ,Calgary, CA,19-May,2015
"9,879,098", Murphy; Amanda Dolores ,Calgary," CA ,CA",19-May,2015
"8,404,732", Augeri; David J.,Princeton, NJ,04-Jan,2012
"8,404,732", Bagdanoff; Jeffrey ,Robbinsville, NJ,04-Jan,2012
"8,404,732", Boteju; Lakmal W.,Kendall Park, NJ,04-Jan,2012
"8,404,732", Carson; Kenneth G.,Princeton, NJ,04-Jan,2012
"8,404,732", Jessop; Theodore C.,Lawrenceville, NJ,04-Jan,2012
"8,404,732", Kimball; Spencer David ,East Windsor,CA,04-Jan,2012
"8,093,267", Augeri; David J.,Princeton, NJ,       December 1,2009
"8,093,267", Bagdanoff; Jeffrey ,Robbinsville, NJ,       December 1,2009
"8,093,267", Boteju; Lakmal W.,Kendall Park, NJ,       December 1,2009
"8,093,267", Carson; Kenneth G.,Princeton, NJ,       December 1,2009
"8,093,267", Jessop; Theodore C.,Lawrenceville, NJ,       December 1,2009
"8,093,267", Kimball; Spencer David ,East Windsor,CA,       December 1,2009
"7,649,098", Augeri; David J.,Princeton, NJ,       January 25,2007
"7,649,098", Bagdanoff; Jeffrey ,Robbinsville, NJ,       January 25,2007
"7,649,098", Boteju; Lakmal W.,Kendall Park, NJ,       January 25,2007
"7,649,098", Carson; Kenneth G.,Princeton, NJ,       January 25,2007
"7,649,098", Jessop; Theodore C.,Lawrenceville, NJ,       January 25,2007
"7,649,098", Kimball; Spencer David ,East Windsor,CA,       January 25,2007
"4,439,241", Ault; Earle A.,South WindsorCT, CT,       March 1,1982
"4,439,241", Bevan; Charles E.,Manchester," CT ,CA",       March 1,1982
"6,033,690", Austin; Glen D.,London, CA,       October 7,1997
"6,033,690", Rutledge; Thomas S.,Sarnia, CA,       October 7,1997
"6,033,690", Auger; Jean-Pierre ,Kirkland," CA ,CA",       October 7,1997
"9,410,405", Ayers; Jeffrey T.,South Windsor, CT,30-Nov,2011
"9,410,405", Hoag; George E.,South Windsor, CT,30-Nov,2011
"9,410,405", Anderson; Douglas K.,South Windsor, CT,30-Nov,2011
"9,410,405", Collins; John B.,South Windsor," CT ,CA",30-Nov,2011
"4,956,398", Ayub; Abdul L.,Clearwater, CA,       June 7,1989
"4,956,398", Schwarz; Herbert F.,Sarnia," CA ,CA",       June 7,1989
"9,434,961", Babbitt; Guy Robert ,Fort Collins, CO,18-Mar,2010
"9,434,961", Buehner; Michael Ryan ,Fort Collins, CO,18-Mar,2010
"9,434,961", Rausen; David Jacob ,Fort Collins, CO,18-Mar,2010
"9,434,961", Schoonover; Richard Charles ,Fort Collins, CO,18-Mar,2010
"9,434,961", Turner; Christopher Wayne ,Windsor, CO,18-Mar,2010
"9,434,961", Weyer-Geigel; Kristina ,Fort Collins, CO,18-Mar,2010
"9,434,961", Willson; Bryan Dennis ,Fort Collins, CO,18-Mar,2010
"9,434,961", Young; Peter Michael ,Fort Collins, CO,18-Mar,2010
"9,434,961", Sherman; David Eli ,Fort Collins, CO,18-Mar,2010
"9,434,961", Quinn; Jason Charles ,Fort Collins," CO ,CA",18-Mar,2010
"6,254,764", Babington; Peter D.,Ontario, CA,       January 8,1999
"6,254,764", Green; Daniel T.,Erie, MI,       January 8,1999
"6,254,764", Laforet; Maurice ,Ontario," CA ,CA",       January 8,1999
"5,868,919", Babington; Peter D.,Ontario, CA,       November 5,1996
"5,868,919", Green; Daniel T.,Erie, MI,       November 5,1996
"5,868,919", Laforet; Maurice ,Ontario," CA ,CA",       November 5,1996
"4,340,511", Backhouse; Alan J.,South Ascot, GB2,       July 2,1979
"4,340,511", Palluel; Auguste L.,Windsor," GB2 ,CA",       July 2,1979
"4,565,847", Shaw; Richard G.,Bradley Beach," NJ ,CA",       January 4,1984
"5,002,588", Heck; Dale B.,West Deptford," NJ ,CA",       December 18,1989
"5,492,545", Heck; Dale B.,West Deptford," NJ ,CA",       August 15,1994
"5,490,863", Heck; Dale B.,West Deptford," NJ ,CA",15-Aug,1994
"5,409,506", Heck; Dale B.,West Deptford," NJ ,CA",       September 14,1993
"5,039,308", Heck; Dale B.,West Deptford," NJ ,CA",       December 13,1989
"5,039,306", Heck; Dale B.,West Deptford," NJ ,CA",       December 13,1989
"5,002,589", Heck; Dale B.,West Deptford," NJ ,CA",       December 13,1989
"5,000,758", Heck; Dale B.,West Deptford," NJ ,CA",       December 13,1989
"5,336,277"," Baird, Jr.; William C.",Baton Rouge, LA,30-Dec,1992
"5,336,277"," Swan, III; George A.",Baton Rouge, LA,30-Dec,1992
"5,336,277", Boyle; Joseph P.,Sarnia, CA,30-Dec,1992
"5,336,277", Mon; Eduardo ,Baton Rouge," LA ,CA",30-Dec,1992
"5,256,297", Baird; William C.,Baton Rouge, LA,06-Mar,1992
"5,256,297", Boyle; Joseph P.,Sarnia, CA,06-Mar,1992
"5,256,297"," Swan, III; George A.",Baton Rouge," LA ,CA",06-Mar,1992
"9,492,560", Bakare; Oladapo ,Beltsville, MD,       March 14,2013
"9,492,560", Denmeade; Samuel Ray ,Ellicott City, MD,       March 14,2013
"9,492,560", Akinboye; Emmanuel S.,Windsor MMD," MD ,CA",       March 14,2013
"7,652,024", Bakshi; Raman K.,Edison, NJ,       October 13,2006
"7,652,024", Dellureficio; James P.,Millington, NJ,       October 13,2006
"7,652,024", Dobbelaar; Peter H.,Morris Plains, NJ,       October 13,2006
"7,652,024", Guo; Liangqin ,Edison, NJ,       October 13,2006
"7,652,024", He; Shuwen ,Edison, NJ,       October 13,2006
"7,652,024", Hong; Qingmei ,Scotch Plains, NJ,       October 13,2006
"7,652,024", Nargund; Ravi P.,East Brunswick, NJ,       October 13,2006
"7,652,024", Ye; Zhixiong ,West Windsor,CA,       October 13,2006
"9,963,738", Balashov; Sergey ,Hamilton, NJ,20-Nov,2012
"9,963,738", Adelson; Martin E.,Mahwah," NJ ,CA",20-Nov,2012
"9,289,505", Balashov; Sergey ,Hamilton, NJ,02-Jun,2011
"9,289,505", Mordechai; Eli ,Robbinsville, NJ,02-Jun,2011
"4,600,502", Balinsky; George J.,Randolph, NJ,       October 5,1984
"4,600,502", Biceroglu; Omer ,Sarnia, CA,       October 5,1984
"4,600,502", Lin; Joe S.,Torrance," CA ,CA",       October 5,1984
"5,872,205", Balke; Stephen Thomas ,Mississauga," Ontario, CA",30-Aug,1996
"5,872,205", Joseph; Sibichen ,Toronto," Ontario, CA",30-Aug,1996
"5,872,205", Karami; Askar ,Toronto," Ontario, CA",30-Aug,1996
"5,872,205", Lo; Dennis Pao-Chang ,Sarnia," ON/A, CA",30-Aug,1996
"5,872,205", Sayad; Mohammad Hadi ,Toronto," Ontario, CA ,CA",30-Aug,1996
"7,022,330", Bandyopadhyay; Rebanta ,Portage, MI,       January 17,2002
"7,022,330", Malloy; Timothy M.,Yardley, PA,       January 17,2002
"7,022,330", Panaggio; Andrea ,Cranbury, NJ,       January 17,2002
"7,022,330", Varia; Sailesh Amilal ,Princeton Junction," NJ ,CA",       January 17,2002
"7,300,949", Barbosa; Joseph ,Lambertville, NJ,       March 31,2005
"7,300,949", Fink; Cynthia A.,Lebanon, NJ,       March 31,2005
"7,300,949", Kimball; Spencer D.,Marina Del Rey, CA,       March 31,2005
"7,300,949", Shi; Zhi-Cai ,Monmouth Junction, NJ,       March 31,2005
"7,300,949", Tunoori; Ashok R.,East Windsor,CA,       March 31,2005
"4,015,008", Barer; Sol Joseph ,Elizabeth, NJ,       September 10,1975
"4,015,008", Stockel; Richard Frederick ,Bridgewater Township, NJ,       September 10,1975
"4,015,008", Valenti; Peter Carl ,East Windsor,CA,       September 10,1975
"3,950,536", Barer; Sol Joseph ,Elizabeth, NJ,01-Feb,1974
"3,950,536", Stockel; Richard Frederick ,Bridgewater Township, NJ,01-Feb,1974
"3,950,536", Valenti; Peter Carl ,East Windsor,CA,01-Feb,1974
"6,051,216", Barr; Morton L.,East Brunswick, NJ,       August 1,1997
"6,051,216", Cai; Heng ,Yardley, PA,       August 1,1997
"6,051,216", Esposito; Anthony ,Roselle, NJ,       August 1,1997
"6,051,216", Freundlich; Joel ,Monmouth Junction, NJ,       August 1,1997
"6,051,216", King; Douglas W.,Midland, MI,       August 1,1997
"6,051,216", Mendolia; Michael ,Bridgewater, NJ,       August 1,1997
"6,051,216", Moghe; Bhalchandra ,White House Station, NJ,       August 1,1997
"6,051,216", Petroff; Lenin James ,Bay City, MI,       August 1,1997
"6,051,216", Schamper; Thomas ,Cranbury, NJ,       August 1,1997
"6,051,216", Skinner; Michael Ward ,Midland, MI,       August 1,1997
"6,051,216", Vincenti; Paul Joseph ,Jefferson, NJ,       August 1,1997
"6,051,216", Wu; Ching-min Kimmy ,Kendall Park, NJ,       August 1,1997
"6,051,216", Zimmerman; Kenneth Edward (Mt.,Mt. Pleasant, MI,       August 1,1997
"6,051,216", Colwell; Dennis J.,East Windsor,CA,       August 1,1997
"4,946,840", Barrish; Joel C.,Holland, PA,       April 6,1989
"4,946,840", Kimball; Spencer D.,Somerset," NJ ,CA",       April 6,1989
"10,000,721", Barroeta; Magaly C.,Tomball, TX,13-Jan,2016
"10,000,721", Goodman; Gregory Mason ,Baton Rouge, LA,13-Jan,2016
"10,000,721", Uppal; Ashok ,Sarnia, CA,13-Jan,2016
"10,000,721", Yeganeh; Mohsen Shahmirzadi ,Hillsborough, NJ,13-Jan,2016
"10,000,721", Simonetty; Jose X.,Kingwood," TX ,CA",13-Jan,2016
"4,658,030", Lotts; Kenneth D.,Trenton," NJ ,CA",       April 11,1985
"4,518,780", Lotts; Kenneth D.,Trenton," NJ ,CA",       May 5,1983
"5,306,692", Barton; John E. D.,Reading, GB2,       February 7,1991
"5,306,692", Cartwright; David ,Reading, GB2,       February 7,1991
"5,306,692", McCormack; Derek ,Windsor," GB2 ,CA",       February 7,1991
"5,098,764", Bassett; Alton H.,Princeton, NJ,       March 12,1990
"5,098,764", Drelich; Arthur ,Plainfield, NJ,       March 12,1990
"5,098,764", McMeekin; Linda J.,Bound Brook," NJ ,CA",       March 12,1990
"5,071,890", Bassett; Alton H.,Princeton, NJ,       March 12,1990
"5,071,890", Drelich; Arthur ,Plainfield, NJ,       March 12,1990
"5,071,890", McMeekin; Linda J.,Bound Brook," NJ ,CA",       March 12,1990
"6,004,624", Bates; Richard A.,Wappingers Falls, NY,       July 2,1997
"6,004,624", Cordero; Carla N.,Essex Junction, VT,       July 2,1997
"6,004,624", Hannon; Robert ,Wappingers Falls, NY,       July 2,1997
"6,004,624", Herron; Lester W.,Hopewell Junction, NY,       July 2,1997
"6,004,624", Johnson; Gregory M.,Poughkeepsie, NY,       July 2,1997
"6,004,624", Reitter; Andrew ,Poughkeepsie, NY,       July 2,1997
"6,004,624", Shinde; Subhash L.,Ossining, NY,       July 2,1997
"6,004,624", Studzinski; Lisa ,Wappingers Falls," NY ,CA",       July 2,1997
"5,932,043", Bates; Richard Allen ,Wappingers Falls, NY,       March 18,1997
"5,932,043", Cordero; Carla Natalia ,Colchester, VT,       March 18,1997
"5,932,043", Fasano; Benjamin Vito ,Sopot, PL,       March 18,1997
"5,932,043", Hannon; Robert ,Wappingers Falls, NY,       March 18,1997
"5,932,043", Herron; Lester Wynn ,Hopewell Junction, NY,       March 18,1997
"5,932,043", Johnson; Gregory Marvin ,Poughkeepsie, NY,       March 18,1997
"5,932,043", Reitter; Andrew Michael ,Poughkeepsie, NY,       March 18,1997
"5,932,043", Shinde; Subhash Laxman ,Ossining, NY,       March 18,1997
"5,932,043", Studzinski; Lisa Michelle ,Wappingers Falls," NY ,CA",       March 18,1997
"4,055,402", Battersby; John ,Frimley, EN,       July 19,1974
"4,055,402", Forbes; Eric Simon ,Lightwater, EN,       July 19,1974
"4,055,402", Reid; Angus Joseph Dickson ,Old WindsorEN ,CA,       July 19,1974
"4,866,197", Bauman; John G. (E.,E. Windsor," CA ,CA",       December 23,1987
"4,914,243", Bauman; John G.,Windsor," NJ ,CA",       April 27,1989
"6,559,233", Bavouzet; Bruno ,Paris, FR,       July 13,2001
"6,559,233", Destarac; Mathias ,Paris, FR,       July 13,2001
"6,559,233", Herve; Pascal ,Bordeaux," FR ,CA",       July 13,2001
"7,846,423", Bavouzet; Bruno ,Paris, FR,       May 11,2007
"7,846,423", Destarac; Mathias ,Paris, FR,       May 11,2007
"7,846,423", Herve; Pascal ,Bialystok," PL ,CA",       May 11,2007
"7,235,231", Bavouzet; Bruno ,Paris, FR,       December 12,2002
"7,235,231", Destarac; Mathias ,Paris, FR,       December 12,2002
"7,235,231", Herve; Pascal ,Bialystok," PL ,CA",       December 12,2002
"7,122,057", Beam; Heather Ann ,North Brunswick, NJ,       April 12,2002
"7,122,057", Bradbury; Thomas J.,Yardley, PA,       April 12,2002
"7,122,057", Chesmel; Kathleen D.,Cream Ridge, NJ,       April 12,2002
"7,122,057", Gaylo; Christopher M.,Princeton Junction, NJ,       April 12,2002
"7,122,057", Litwak; Alfred Anthony ,Manasquan, NJ,       April 12,2002
"7,122,057", Liu; Qing ,Lawrenceville, NJ,       April 12,2002
"7,122,057", Materna; Peter Albert ,Metuchen, NJ,       April 12,2002
"7,122,057", Monkhouse; Donald ,Radnor, PA,       April 12,2002
"7,122,057", Patterson; Jennifer ,Seattle, WA,       April 12,2002
"7,122,057", Pryor; Timothy J.,Yardley, PA,       April 12,2002
"7,122,057", Saini; Sunil ,Plainsboro, NJ,       April 12,2002
"7,122,057", Surprenant; Henry Leon ,Phoenixville, PA,       April 12,2002
"7,122,057", Wang; Chen-Chao ,Lawrenceville, NJ,       April 12,2002
"7,122,057", Yoo; Jaedeok ,West Orange," NJ ,CA",       April 12,2002
"5,591,639", Bebbington; Christopher R.,Windsor," GB ,CA",       September 2,1994
"5,569,603", Bebbington; Christopher R.,Windsor," GB ,CA",       September 2,1994
"5,658,759", Bebbington; Christopher Robert ,Windsor," GB ,CA",       April 16,1996
"5,891,693", Bebbington; Christopher Robert ,Windsor, GB,       January 23,1995
"5,891,693", Yarranton; Geoffrey Thomas ,Winneersh, GB,       January 23,1995
"5,891,693", Wilson; Richard H.,Glasgow," GB2 ,CA",       January 23,1995
"10,206,893", Beck; Hilary Plake ,Emerald Hills, CA,01-Feb,2017
"10,206,893", Jaen; Juan Carlos ,Burlingame, CA,01-Feb,2017
"10,206,893", Osipov; Maksim ,Redwood City, CA,01-Feb,2017
"10,206,893", Powers; Jay Patrick ,Pacifica, CA,01-Feb,2017
"10,206,893", Reilly; Maureen Kay ,Burlingame, CA,01-Feb,2017
"10,206,893", Shunatona; Hunter Paul ,Oakland, CA,01-Feb,2017
"10,206,893", Walker; James Ross ,Verona, WI,01-Feb,2017
"10,206,893", Zibinsky; Mikhail ,Redwood City, CA,01-Feb,2017
"10,206,893", Balog; James Aaron ,Lambertville, NJ,01-Feb,2017
"10,206,893", Williams; David K.,Delran, NJ,01-Feb,2017
"10,206,893", Markwalder; Jay A.,Lahaska, PA,01-Feb,2017
"10,206,893", Seitz; Steven P.,Swarthmore, PA,01-Feb,2017
"10,206,893", Cherney; Emily Charlotte ,Newtown, PA,01-Feb,2017
"10,206,893", Zhang; Liping ,Princeton, NJ,01-Feb,2017
"10,206,893", Guo; Weiwei ,Lawrenceville, NJ,01-Feb,2017
"10,206,893", Huang; Audris ,New Hope," PA ,CA",01-Feb,2017
"5,489,406", Beck; Thomas W.,Glenhaven, AU,       December 8,1992
"5,489,406", Lee; Matthew B.,Seven Hills, AU,       December 8,1992
"5,489,406", Grant; Richard D.,Lane Cove, AU,       December 8,1992
"5,489,406", Streeton; Robert J. W.,South Windsor," AU ,CA",       December 8,1992
"10,023,706", Bellehumeur; Celine ,Calgary, CA,31-May,2017
"10,023,706", Molloy; Brian ,Airdrie, CA,31-May,2017
"10,023,706", Khakdaman; Hamidreza ,Houston, TX,31-May,2017
"10,023,706", Wang; XiaoChuan ,Calgary, CA,31-May,2017
"10,023,706", Li; Tieqi ,Calgary, CA,31-May,2017
"10,023,706", Dobbin; Christopher ,Calgary, CA,31-May,2017
"10,023,706", Sibtain; Fazle ,Calgary, CA,31-May,2017
"10,023,706", Taylor; Kenneth ,Sarnia," CA ,CA",31-May,2017
"5,587,355", Beltzer; Morton ,Westfield, NJ,       December 22,1995
"5,679,627", Beltzer; Morton ,Westfield, NJ,       December 22,1995
"7,091,284", Bender; Harald ,Pulheim, DE,       August 21,2001
"7,091,284"," Casper, legal representative; Rotraud ",Leverkusen, DE,       August 21,2001
"7,091,284", Winkelbach; Hans Rafael ,Cologne, DE,       August 21,2001
"7,091,284", Strauch; Hans Christian ,Dormagen, DE,       August 21,2001
"7,091,284", Nguyen; Paul ,London, CA,       August 21,2001
"7,091,284", Guo; Sharon X.,Stratford, CA,       August 21,2001
"7,091,284", Gamlin; Janet ,Sewickley, PA,       August 21,2001
"7,091,284"," Casper, deceased; Rudolf ",Leverkusen," DE ,CA",       August 21,2001
"9,545,397", Benjamin; Elfrida ,Millstone Township, NJ,05-Jun,2015
